Site_ID    Latitude    Longitude    Elevation_in_Meters    State    Species_ID    Genus    Species    Common_Name    Kingdom    Individual_ID    Phenophase_ID    Phenophase_Description    First_Yes_Year    First_Yes_Month    First_Yes_Day    First_Yes_DOY    First_Yes_Julian_Date    NumDays_Since_Prior_No    Last_Yes_Year    Last_Yes_Month    Last_Yes_Day    Last_Yes_DOY    Last_Yes_Julian_Date    NumDays_Until_Next_No
8903    35.463467    -83.433441    568    NC    80    Juglans    nigra    black walnut    Plantae    29953    483    Leaves    2017    7    7    188    2457942    -9999    2017    7    7    188    2457942    -9999
8903    35.463467    -83.433441    568    NC    80    Juglans    nigra    black walnut    Plantae    29954    467    Increasing leaf size    2017    7    7    188    2457942    -9999    2017    7    7    188    2457942    -9999
8903    35.463467    -83.433441    568    NC    80    Juglans    nigra    black walnut    Plantae    29954    483    Leaves    2017    7    7    188    2457942    -9999    2017    7    7    188    2457942    -9999
9083    40.178272    -77.116959    158    PA    80    Juglans    nigra    black walnut    Plantae    31138    371    Breaking leaf buds    2017    4    12    102    2457856    7    2017    5    3    123    2457877    113
9083    40.178272    -77.116959    158    PA    80    Juglans    nigra    black walnut    Plantae    31138    390    Ripe fruits    2017    8    24    236    2457990    113    2017    9    28    271    2458025    41
9083    40.178272    -77.116959    158    PA    80    Juglans    nigra    black walnut    Plantae    31138    467    Increasing leaf size    2017    5    3    123    2457877    21    2017    5    3    123    2457877    113
9083    40.178272    -77.116959    158    PA    80    Juglans    nigra    black walnut    Plantae    31138    471    Falling leaves    2017    9    14    257    2458011    14    2017    11    15    319    2458073    -9999
9083    40.178272    -77.116959    158    PA    80    Juglans    nigra    black walnut    Plantae    31138    483    Leaves    2017    5    3    123    2457877    21    2017    9    28    271    2458025    41
9083    40.178272    -77.116959    158    PA    80    Juglans    nigra    black walnut    Plantae    31138    498    Colored leaves    2017    9    14    257    2458011    14    2017    9    28    271    2458025    41
9083    40.178272    -77.116959    158    PA    80    Juglans    nigra    black walnut    Plantae    31138    504    Recent fruit or seed drop    2017    8    24    236    2457990    113    2017    11    15    319    2458073    -9999
9083    40.178272    -77.116959    158    PA    80    Juglans    nigra    black walnut    Plantae    31138    516    Fruits    2017    8    24    236    2457990    113    2017    9    28    271    2458025    41
9083    40.178272    -77.116959    158    PA    80    Juglans    nigra    black walnut    Plantae    31139    371    Breaking leaf buds    2017    4    12    102    2457856    7    2017    4    12    102    2457856    21
9083    40.178272    -77.116959    158    PA    80    Juglans    nigra    black walnut    Plantae    31139    390    Ripe fruits    2017    8    24    236    2457990    113    2017    9    28    271    2458025    41
9083    40.178272    -77.116959    158    PA    80    Juglans    nigra    black walnut    Plantae    31139    467    Increasing leaf size    2017    5    3    123    2457877    21    2017    5    3    123    2457877    113
9083    40.178272    -77.116959    158    PA    80    Juglans    nigra    black walnut    Plantae    31139    471    Falling leaves    2017    8    31    243    2457997    7    2017    11    15    319    2458073    -9999
9083    40.178272    -77.116959    158    PA    80    Juglans    nigra    black walnut    Plantae    31139    483    Leaves    2017    5    3    123    2457877    21    2017    9    28    271    2458025    41
9083    40.178272    -77.116959    158    PA    80    Juglans    nigra    black walnut    Plantae    31139    498    Colored leaves    2017    8    31    243    2457997    7    2017    9    28    271    2458025    41
9083    40.178272    -77.116959    158    PA    80    Juglans    nigra    black walnut    Plantae    31139    500    Flowers or flower buds    2017    5    3    123    2457877    21    2017    5    3    123    2457877    113
9083    40.178272    -77.116959    158    PA    80    Juglans    nigra    black walnut    Plantae    31139    504    Recent fruit or seed drop    2017    9    14    257    2458011    14    2017    11    15    319    2458073    -9999
9083    40.178272    -77.116959    158    PA    80    Juglans    nigra    black walnut    Plantae    31139    516    Fruits    2017    8    24    236    2457990    113    2017    9    28    271    2458025    41
1559    39.289673    -123.373718    212    CA    80    Juglans    nigra    black walnut    Plantae    60710    371    Breaking leaf buds    2017    5    7    127    2457881    54    2017    5    7    127    2457881    -9999
1559    39.289673    -123.373718    212    CA    80    Juglans    nigra    black walnut    Plantae    60710    467    Increasing leaf size    2017    5    7    127    2457881    54    2017    5    7    127    2457881    -9999
1559    39.289673    -123.373718    212    CA    80    Juglans    nigra    black walnut    Plantae    60710    483    Leaves    2017    5    7    127    2457881    54    2017    5    7    127    2457881    -9999
16356    45.317341    -93.821838    274    MN    80    Juglans    nigra    black walnut    Plantae    61041    371    Breaking leaf buds    2017    4    2    92    2457846    1    2017    5    17    137    2457891    4
16356    45.317341    -93.821838    274    MN    80    Juglans    nigra    black walnut    Plantae    61041    467    Increasing leaf size    2017    5    13    133    2457887    1    2017    6    18    169    2457923    17
16356    45.317341    -93.821838    274    MN    80    Juglans    nigra    black walnut    Plantae    61041    471    Falling leaves    2017    9    4    247    2458001    3    2017    10    17    290    2458044    7
16356    45.317341    -93.821838    274    MN    80    Juglans    nigra    black walnut    Plantae    61041    483    Leaves    2017    5    12    132    2457886    3    2017    10    17    290    2458044    7
16356    45.317341    -93.821838    274    MN    80    Juglans    nigra    black walnut    Plantae    61041    498    Colored leaves    2017    9    4    247    2458001    3    2017    10    17    290    2458044    7
18527    40.865379    -73.882172    25    NY    80    Juglans    nigra    black walnut    Plantae    73306    371    Breaking leaf buds    2017    4    6    96    2457850    1    2017    4    17    107    2457861    3
18527    40.865379    -73.882172    25    NY    80    Juglans    nigra    black walnut    Plantae    73306    371    Breaking leaf buds    2017    4    26    116    2457870    6    2017    4    26    116    2457870    2
18527    40.865379    -73.882172    25    NY    80    Juglans    nigra    black walnut    Plantae    73306    390    Ripe fruits    2017    6    29    180    2457934    14    2017    7    6    187    2457941    8
18527    40.865379    -73.882172    25    NY    80    Juglans    nigra    black walnut    Plantae    73306    390    Ripe fruits    2017    7    19    200    2457954    5    2017    11    2    306    2458060    -9999
18527    40.865379    -73.882172    25    NY    80    Juglans    nigra    black walnut    Plantae    73306    467    Increasing leaf size    2017    4    28    118    2457872    2    2017    5    10    130    2457884    23
18527    40.865379    -73.882172    25    NY    80    Juglans    nigra    black walnut    Plantae    73306    471    Falling leaves    2017    10    20    293    2458047    18    2017    11    2    306    2458060    -9999
18527    40.865379    -73.882172    25    NY    80    Juglans    nigra    black walnut    Plantae    73306    483    Leaves    2017    4    20    110    2457864    3    2017    4    20    110    2457864    6
18527    40.865379    -73.882172    25    NY    80    Juglans    nigra    black walnut    Plantae    73306    483    Leaves    2017    4    28    118    2457872    2    2017    9    7    250    2458004    25
18527    40.865379    -73.882172    25    NY    80    Juglans    nigra    black walnut    Plantae    73306    483    Leaves    2017    10    20    293    2458047    18    2017    11    2    306    2458060    -9999
18527    40.865379    -73.882172    25    NY    80    Juglans    nigra    black walnut    Plantae    73306    498    Colored leaves    2017    10    20    293    2458047    18    2017    11    2    306    2458060    -9999
18527    40.865379    -73.882172    25    NY    80    Juglans    nigra    black walnut    Plantae    73306    500    Flowers or flower buds    2017    5    3    123    2457877    5    2017    5    10    130    2457884    23
18527    40.865379    -73.882172    25    NY    80    Juglans    nigra    black walnut    Plantae    73306    501    Open flowers    2017    5    3    123    2457877    5    2017    5    10    130    2457884    8
